Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
12.400207996368408,0.45487500000000003,0.459125,0.0045000000000000005,45.00000000000001
12.62820053100586,0.45425,0.4585,0.004375,43.75000000000001
12.85685110092163,0.436625,0.44075000000000003,0.00425,42.5
13.085180282592773,0.40425,0.40750000000000003,0.004,40.0
13.313824653625488,0.40825,0.412375,0.004,40.0
13.542147397994995,0.409125,0.413125,0.004,40.0
13.77092957496643,0.40950000000000003,0.41350000000000003,0.004,40.0
13.99919867515564,0.409125,0.41300000000000003,0.004,40.0
14.2277193069458,0.40975,0.413875,0.004,40.0
14.458348512649536,0.409875,0.41375,0.004,40.0
14.686493396759033,0.409375,0.413625,0.004,40.0
14.915537118911743,0.409375,0.41325,0.004,40.0
15.143722295761108,0.40925,0.413125,0.004,40.0
15.372143745422363,0.409625,0.413875,0.004,40.0
15.600549459457397,0.409625,0.41350000000000003,0.004,40.0
15.829834699630737,0.40950000000000003,0.413375,0.004,40.0
16.05795192718506,0.409375,0.413375,0.004,40.0
16.28608512878418,0.409375,0.41325,0.004,40.0
16.51465606689453,0.40925,0.413375,0.004,40.0
16.743515253067017,0.40975,0.41375,0.004,40.0
16.971904039382935,0.40975,0.41375,0.004,40.0
17.19998598098755,0.40925,0.41325,0.004,40.0
17.428688526153564,0.40950000000000003,0.41350000000000003,0.004,40.0
17.656709671020508,0.40900000000000003,0.41325,0.004,40.0
17.88588047027588,0.409125,0.413125,0.004,40.0
18.113985776901245,0.409375,0.413125,0.004,40.0
18.343103170394897,0.40925,0.413375,0.004,40.0
18.57131028175354,0.409125,0.413125,0.004,40.0
18.799994707107544,0.470375,0.48325,0.00475,47.49999999999999
19.028271436691284,0.677,0.69225,0.00675,67.49999999999999
19.257139682769775,0.89375,0.904625,0.00875,87.50000000000001
19.486711263656616,0.90025,0.91125,0.008875000000000001,88.75000000000001
19.71479344367981,0.899875,0.908375,0.00875,87.50000000000001
19.943986415863037,0.89275,0.901,0.00875,87.50000000000001
20.17208242416382,0.88925,0.897875,0.00875,87.50000000000001
20.40076208114624,0.888625,0.8975,0.00875,87.50000000000001
20.629619598388672,0.887875,0.896375,0.00875,87.50000000000001
20.858409643173218,0.887375,0.89625,0.00875,87.50000000000001
21.08661651611328,0.88725,0.895875,0.008625,86.25000000000001
21.314992427825928,0.887125,0.89575,0.008625,86.25000000000001
21.54349994659424,0.885875,0.894375,0.008625,86.25000000000001
21.772289514541626,0.8855000000000001,0.89425,0.00875,87.50000000000001
22.001018285751343,0.88525,0.894,0.008625,86.25000000000001
22.2290997505188,0.88525,0.893875,0.00875,87.50000000000001
22.458493947982788,0.88475,0.8935000000000001,0.00875,87.50000000000001
22.687193393707275,0.92525,0.935125,0.009000000000000001,90.00000000000001
22.919675827026367,0.9832500000000001,1.000125,0.009875,98.74999999999999
23.14775514602661,1.357625,1.375875,0.013375,133.74999999999997
23.37637233734131,1.380625,1.39425,0.0135,134.99999999999997
23.605045318603516,1.375625,1.389125,0.0135,134.99999999999997
23.8341121673584,1.367625,1.3803750000000001,0.013375,133.74999999999997
24.062296867370605,1.362125,1.3755,0.013375,133.74999999999997
