Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
31.3694851398468,1.396125,1.40975,0.01425,142.5
31.5981867313385,1.392375,1.406375,0.014125,141.25
31.82712697982788,1.4105,1.4255,0.014375,143.75
32.0555624961853,1.437375,1.451875,0.014750000000000001,147.5
32.28407621383667,1.4248750000000001,1.4375,0.0145,145.0
32.5129017829895,1.41025,1.424375,0.014375,143.75
32.74173402786255,1.408625,1.423,0.014375,143.75
32.970585346221924,1.408,1.422625,0.014375,143.75
33.19873261451721,1.406875,1.4212500000000001,0.014375,143.75
33.427974462509155,1.40625,1.420625,0.014375,143.75
33.656201124191284,1.4055,1.42,0.014375,143.75
33.88426232337952,1.40475,1.419125,0.014375,143.75
34.112704277038574,1.4045,1.419,0.014375,143.75
34.341787815093994,1.4040000000000001,1.418125,0.014375,143.75
34.57006001472473,1.403375,1.4176250000000001,0.014375,143.75
34.79816484451294,1.403125,1.417375,0.01425,142.5
35.02629780769348,1.402375,1.4165,0.01425,142.5
35.25686478614807,1.40175,1.416125,0.014375,143.75
35.486098766326904,1.4015,1.415875,0.01425,142.5
35.71480202674866,1.4016250000000001,1.415875,0.01425,142.5
35.943840742111206,1.4016250000000001,1.415875,0.014375,143.75
36.17212510108948,1.402375,1.41675,0.014375,143.75
36.40097498893738,1.407375,1.421875,0.014375,143.75
36.629342555999756,1.443,1.46425,0.014875000000000001,148.75
36.858458518981934,1.4615,1.4785,0.015,150.0
37.08774137496948,1.514625,1.53,0.0155,155.0
37.31678533554077,1.62,1.641375,0.01675,167.5
37.54599332809448,1.63675,1.653125,0.01675,167.5
37.77447152137756,1.637,1.6540000000000001,0.01675,167.5
38.00281572341919,1.643875,1.661375,0.016875,168.75
38.23080897331238,1.6888750000000001,1.706375,0.017375,173.75000000000003
38.460012674331665,1.6912500000000001,1.70875,0.017375,173.75000000000003
38.68878889083862,1.723875,1.7453750000000001,0.017750000000000002,177.50000000000003
38.91747212409973,1.746125,1.765625,0.018000000000000002,180.00000000000003
39.14682102203369,1.7706250000000001,1.79125,0.01825,182.49999999999997
39.37580108642578,1.79975,1.8198750000000001,0.0185,184.99999999999997
39.60400176048279,1.93,1.95025,0.019875,198.74999999999997
39.83211946487427,1.975875,1.99825,0.020375,203.75
40.06081032752991,1.9893750000000001,2.0095,0.0205,205.0
40.289132595062256,1.98925,2.009875,0.0205,205.0
40.518314838409424,2.037875,2.058875,0.021,210.0
40.74675965309143,2.04275,2.0635,0.021,210.0
40.97511029243469,2.039625,2.060125,0.021,210.0
41.203577280044556,2.0376250000000002,2.058375,0.021,210.0
41.43250346183777,2.0405,2.0615,0.021,210.0
41.66146397590637,2.046125,2.069125,0.021125,211.25
41.88976526260376,2.054625,2.078,0.02125,212.5
42.118345975875854,2.1455,2.170875,0.02225,222.49999999999997
42.34668946266174,2.168375,2.192875,0.022375,223.74999999999997
42.57578945159912,2.2920000000000003,2.37625,0.025,250.0
42.804399251937866,2.71775,2.745,0.028125,281.25
43.03264307975769,2.73225,2.7611250000000003,0.028375,283.75
43.26080656051636,2.76175,2.790125,0.028625,286.25
43.49000573158264,2.75775,2.78625,0.028625,286.25
43.71874380111694,2.86825,2.899625,0.029875000000000002,298.75
43.94696307182312,2.8657500000000002,2.895125,0.029750000000000002,297.5
44.177846908569336,2.864875,2.89475,0.029875000000000002,298.75
44.40706133842468,2.8705000000000003,2.90075,0.029875000000000002,298.75
44.63503837585449,2.87625,2.906625,0.029875000000000002,298.75
44.86327075958252,2.911375,2.941875,0.030375,303.74999999999994
45.09144997596741,3.061375,3.09675,0.032,320.0
45.32034468650818,3.134125,3.168125,0.03275,327.5
45.54942798614502,3.200375,3.234625,0.0335,335.0
45.777671575546265,3.293,3.3280000000000003,0.0345,345.00000000000006
46.00605869293213,3.2952500000000002,3.32975,0.0345,345.00000000000006
46.23474860191345,3.295375,3.329875,0.0345,345.00000000000006
46.463751792907715,3.295375,3.329875,0.034625,346.25
46.69212102890015,3.295375,3.33,0.034625,346.25
46.921241998672485,3.290125,3.32425,0.0345,345.00000000000006
47.14912152290344,3.287125,3.3215,0.034625,346.25
47.37742066383362,3.284125,3.318375,0.0345,345.00000000000006
47.606383323669434,3.282,3.316375,0.0345,345.00000000000006
47.83493375778198,3.280125,3.314625,0.034625,346.25
48.06384325027466,3.277875,3.312625,0.034625,346.25
48.29208850860596,3.276125,3.3105,0.034625,346.25
48.52119183540344,3.273875,3.30825,0.034625,346.25
48.74962902069092,3.2723750000000003,3.307,0.0345,345.00000000000006
48.97791838645935,3.2705,3.305,0.0345,345.00000000000006
49.20633816719055,3.269,3.303375,0.034625,346.25
49.436519145965576,3.267375,3.30175,0.034625,346.25
49.66478943824768,3.2655,3.3000000000000003,0.0345,345.00000000000006
49.892977714538574,3.263875,3.298375,0.0345,345.00000000000006
50.1210036277771,3.262125,3.2963750000000003,0.0345,345.00000000000006
50.350147008895874,3.2607500000000003,3.295375,0.0345,345.00000000000006
50.578158378601074,3.259125,3.29375,0.0345,345.00000000000006
50.80627703666687,3.25775,3.2920000000000003,0.034625,346.25
51.03471088409424,3.2567500000000003,3.2912500000000002,0.0345,345.00000000000006
51.26321840286255,3.255375,3.290125,0.034625,346.25
51.49230337142944,3.254,3.288625,0.034625,346.25
51.72121000289917,3.252875,3.287375,0.034625,346.25
51.950244188308716,3.25175,3.286375,0.034625,346.25
52.17860245704651,3.25075,3.285375,0.034625,346.25
52.406731605529785,3.2495000000000003,3.283875,0.034625,346.25
52.63583588600159,3.2485,3.282875,0.0345,345.00000000000006
52.864484786987305,3.24725,3.28175,0.034625,346.25
53.09297847747803,3.24625,3.2805,0.0345,345.00000000000006
53.32149362564087,3.24525,3.27975,0.034625,346.25
53.55298137664795,3.243875,3.27825,0.0345,345.00000000000006
53.78177285194397,3.24275,3.2775,0.0345,345.00000000000006
54.01012873649597,3.242,3.276625,0.0345,345.00000000000006
54.238869428634644,3.240875,3.27525,0.0345,345.00000000000006
