Time (s),Source voltage (V),Load voltage (V),Curr sense voltage (V),Current (mA)
7.124803304672241,0.232375,0.23500000000000001,0.002375,23.749999999999996
7.352969408035278,0.23325,0.23625000000000002,0.002375,23.749999999999996
7.581415891647339,0.253875,0.25675,0.0025,24.999999999999996
7.8097312450408936,0.265375,0.271625,0.00275,27.499999999999996
8.0389084815979,0.281125,0.28425,0.002875,28.749999999999996
8.267004013061523,0.376375,0.384,0.003875,38.75
8.49770975112915,0.460625,0.47025,0.00475,47.49999999999999
8.72607135772705,0.6098750000000001,0.619125,0.00625,62.5
8.955073118209839,0.720625,0.7282500000000001,0.0073750000000000005,73.75
9.18338918685913,0.724625,0.731375,0.0073750000000000005,73.75
9.411463737487793,0.728625,0.737375,0.0073750000000000005,73.75
9.640545845031738,0.7368750000000001,0.744125,0.0075,75.0
9.868980884552002,0.79025,0.802,0.008,80.0
10.097265481948853,0.840375,0.849,0.0085,85.0
10.32544994354248,0.8415,0.85,0.0085,85.0
10.554082155227661,0.83725,0.845875,0.0085,85.0
10.7830810546875,0.8335,0.84175,0.008375,83.75
11.011726379394531,0.83025,0.8386250000000001,0.008375,83.75
11.240155935287476,0.82925,0.83775,0.008375,83.75
11.46909475326538,0.8290000000000001,0.83725,0.008375,83.75
11.697365045547485,0.828375,0.83675,0.008375,83.75
11.926082849502563,0.827875,0.8365,0.008375,83.75
12.155160188674927,0.827875,0.83625,0.008375,83.75
12.383482456207275,0.8275,0.83575,0.008375,83.75
12.611507415771484,0.82725,0.835875,0.008375,83.75
12.8414785861969,0.827125,0.8355,0.008375,83.75
13.07057237625122,0.82725,0.8356250000000001,0.008375,83.75
13.298558712005615,0.8270000000000001,0.835375,0.008375,83.75
13.526687622070312,0.8270000000000001,0.8355,0.008375,83.75
13.75485110282898,0.82675,0.835,0.008375,83.75
13.983859300613403,0.826375,0.8346250000000001,0.008375,83.75
14.211921215057373,0.826125,0.8346250000000001,0.008375,83.75
14.44080400466919,0.82625,0.83475,0.008375,83.75
14.668904542922974,0.778375,0.781375,0.00775,77.5
14.896958589553833,0.74425,0.75125,0.0075,75.0
15.125375747680664,0.5655,0.5605,0.0055,54.99999999999999
15.353666543960571,0.33775,0.338625,0.003375,33.74999999999999
15.582759618759155,0.047,0.039625,0.000375,3.75
15.811363935470581,0.001375,0.00125,0.0,0.0
16.040299654006958,0.000375,0.000375,0.0,0.0
16.268598079681396,0.00025,0.00025,0.0,0.0
16.497873544692993,0.000125,0.0,0.0,0.0
16.72609257698059,0.000125,0.0,0.0,0.0
16.955297470092773,0.000125,0.0,0.0,0.0
17.183438539505005,0.0,0.0,0.0,0.0
17.41399598121643,0.0,0.0,0.0,0.0
17.642120599746704,0.0,0.0,0.0,0.0
17.871182918548584,0.269125,0.28625,0.003,30.0
18.10021686553955,0.627875,0.64875,0.006625,66.24999999999999
18.32841157913208,0.937,0.947375,0.0095,94.99999999999999
18.556620121002197,1.000625,1.01425,0.01025,102.5
18.78549599647522,1.13475,1.1496250000000001,0.011625,116.24999999999999
19.014565467834473,1.220875,1.2355,0.0125,125.0
19.243656873703003,1.302125,1.315125,0.01325,132.49999999999997
19.47174334526062,1.2985,1.311375,0.013125,131.24999999999997
19.700040578842163,1.310875,1.329625,0.013375,133.74999999999997
19.92818260192871,1.329625,1.34275,0.0135,134.99999999999997
20.156505823135376,1.34575,1.3603750000000001,0.01375,137.49999999999997
20.3851056098938,1.3623750000000001,1.375,0.013875,138.74999999999997
20.613429069519043,1.3535,1.367,0.01375,137.49999999999997
20.84166979789734,1.351875,1.365625,0.01375,137.49999999999997
21.07094407081604,1.351375,1.365125,0.013875,138.74999999999997
21.29949951171875,1.3511250000000001,1.364625,0.01375,137.49999999999997
21.5276300907135,1.35,1.36375,0.013625,136.24999999999997
21.75579810142517,1.3485,1.3623750000000001,0.01375,137.49999999999997
21.98422884941101,1.347625,1.36125,0.01375,137.49999999999997
22.212640523910522,1.346625,1.360125,0.01375,137.49999999999997
22.44104313850403,1.34625,1.36,0.01375,137.49999999999997
22.66942262649536,1.37675,1.390625,0.014,139.99999999999997
22.898396015167236,1.401,1.417375,0.014375,143.75
23.126657724380493,1.49525,1.514125,0.015375,153.75
23.357223510742188,1.61,1.632625,0.016625,166.25
23.58621907234192,1.750375,1.77725,0.018000000000000002,180.00000000000003
23.814844131469727,1.838875,1.8571250000000001,0.01875,187.49999999999997
24.04329228401184,1.943625,1.964375,0.019875,198.74999999999997
24.27154040336609,1.934125,1.9541250000000001,0.01975,197.49999999999997
24.500043630599976,1.931,1.9505000000000001,0.01975,197.49999999999997
24.728164434432983,1.929125,1.9485000000000001,0.01975,197.49999999999997
24.95626950263977,1.92825,1.947875,0.01975,197.49999999999997
25.184346199035645,1.94475,1.96575,0.019875,198.74999999999997
25.41326141357422,2.12625,2.15325,0.021875000000000002,218.75
25.64146065711975,2.1455,2.1675,0.022,219.99999999999997
25.869550704956055,2.141125,2.163125,0.021875000000000002,218.75
26.098645448684692,2.13825,2.15975,0.022,219.99999999999997
26.329203367233276,2.135875,2.157625,0.021875000000000002,218.75
26.557471990585327,2.1475,2.169375,0.022,219.99999999999997
26.786532163619995,2.141,2.1630000000000003,0.022,219.99999999999997
27.01489019393921,2.141625,2.164125,0.022,219.99999999999997
27.24304747581482,2.1645,2.186125,0.02225,222.49999999999997
27.471553802490234,2.158375,2.180875,0.022125,221.24999999999997
27.69972324371338,2.2218750000000003,2.2435,0.022875,228.74999999999997
27.928319215774536,2.4278750000000002,2.487625,0.025750000000000002,257.5
28.156756162643433,2.605,2.631625,0.026875,268.75
28.385019063949585,2.6193750000000002,2.6477500000000003,0.027,269.99999999999994
28.614205360412598,2.76025,2.7883750000000003,0.0285,285.0
28.84300184249878,2.75575,2.784125,0.0285,285.0
29.071485996246338,2.75175,2.7803750000000003,0.0285,285.0
29.3033709526062,2.750875,2.779875,0.0285,285.0
29.532628536224365,2.75975,2.788625,0.0285,285.0
29.760795831680298,2.790125,2.819,0.028875,288.75
29.988924980163574,2.790375,2.821,0.029,290.0
30.217103004455566,2.813375,2.842375,0.029125,291.25
30.445902347564697,2.833,2.8621250000000003,0.029375000000000002,293.75
30.674192905426025,2.867375,2.898,0.029750000000000002,297.5
30.902775287628174,2.880125,2.909875,0.029875000000000002,298.75
31.131908655166626,2.886375,2.9165,0.03,300.0
31.359923124313354,2.88325,2.9133750000000003,0.03,300.0
31.588176727294922,2.906875,2.93725,0.03025,302.5
31.81633234024048,2.9155,2.945625,0.030375,303.74999999999994
32.045536518096924,2.950125,2.98075,0.03075,307.5
32.27499485015869,2.977125,3.012125,0.031125,311.24999999999994
32.503716468811035,3.004125,3.0355,0.031375,313.75
32.73212718963623,3.0031250000000003,3.0345,0.031375,313.75
32.96065545082092,3.021125,3.0525,0.031625,316.25
33.188889265060425,3.034625,3.0665,0.03175,317.5
33.417338609695435,3.0383750000000003,3.07025,0.03175,317.5
33.64548873901367,3.03525,3.06675,0.03175,317.5
33.874027967453,3.035,3.06675,0.03175,317.5
34.10222673416138,3.078375,3.1117500000000002,0.03225,322.5
34.330536127090454,3.127875,3.160125,0.03275,327.5
34.55911993980408,3.167125,3.199375,0.03325,332.5
34.788870334625244,3.245625,3.27875,0.034,340.0
35.016982078552246,3.251375,3.285625,0.034125,341.25
35.24594855308533,3.27575,3.31075,0.034375,343.75
35.47460985183716,3.29325,3.327875,0.034625,346.25
35.70293855667114,3.293375,3.3280000000000003,0.034625,346.25
35.93144416809082,3.293375,3.3280000000000003,0.03475,347.50000000000006
36.159672021865845,3.293375,3.3280000000000003,0.03475,347.50000000000006
36.38805055618286,3.29325,3.328125,0.03475,347.50000000000006
36.616164445877075,3.293375,3.3280000000000003,0.03475,347.50000000000006
36.844420433044434,3.29325,3.3280000000000003,0.03475,347.50000000000006
37.072831869125366,3.29325,3.3280000000000003,0.03475,347.50000000000006
37.301536083221436,3.29325,3.328125,0.034875,348.75
37.52963161468506,3.29325,3.3280000000000003,0.034875,348.75
37.75807046890259,3.29325,3.3280000000000003,0.034875,348.75
37.98717713356018,3.29325,3.328125,0.034875,348.75
38.21636652946472,3.293125,3.327875,0.034875,348.75
38.444817781448364,3.29325,3.327875,0.034875,348.75
38.67294907569885,3.293125,3.327875,0.034875,348.75
38.90207481384277,3.293,3.327875,0.034875,348.75
39.13015174865723,3.293,3.3280000000000003,0.034875,348.75
39.35828447341919,3.293,3.327875,0.034875,348.75
39.58669710159302,3.293,3.327875,0.034875,348.75
39.815611600875854,3.293,3.3280000000000003,0.034875,348.75
40.04421925544739,3.293,3.327875,0.035,350.00000000000006
40.27308702468872,3.293,3.3280000000000003,0.035,350.00000000000006
40.502169609069824,3.293,3.3280000000000003,0.035,350.00000000000006
40.73074293136597,3.293,3.327875,0.035,350.00000000000006
40.95939755439758,3.293,3.3280000000000003,0.035,350.00000000000006
41.19119191169739,3.292875,3.327875,0.035,350.00000000000006
41.42055535316467,3.292875,3.3280000000000003,0.035,350.00000000000006
41.648850440979004,3.2927500000000003,3.3280000000000003,0.035,350.00000000000006
41.87708616256714,3.2927500000000003,3.327875,0.035,350.00000000000006
42.107391595840454,3.292875,3.327875,0.035125,351.25
42.33614706993103,3.292875,3.3280000000000003,0.035125,351.25
42.56486511230469,3.2915,3.3265000000000002,0.035,350.00000000000006
42.79353857040405,3.29075,3.32575,0.035125,351.25
43.02267289161682,3.289875,3.32475,0.035,350.00000000000006
43.250696897506714,3.2887500000000003,3.32375,0.035,350.00000000000006
43.47906994819641,3.288125,3.3232500000000003,0.035125,351.25
43.70749282836914,3.287125,3.322125,0.035125,351.25
43.93570828437805,3.28575,3.32075,0.035125,351.25
44.165682792663574,3.2847500000000003,3.31975,0.035,350.00000000000006
44.39391374588013,3.284125,3.3192500000000003,0.035125,351.25
44.62256336212158,3.283125,3.31825,0.035,350.00000000000006
